Id,SalePrice
1461,123063.73075016553
1462,172740.72293766553
1463,186449.78739079053
1464,198926.26492985303
1465,192339.69266422803
1466,168415.54617985303
1467,172090.42117985303
1468,159385.19461735303
1469,202606.04617985303
1470,130590.46707829053
1471,181509.75907047803
1472,99261.49637516553
1473,91261.40164860303
1474,148411.57547672803
1475,119784.89774235303
1476,333264.95438297803
1477,256113.37625797803
1478,307993.43680485303
1479,300777.26492985303
1480,401912.17899235303
1481,321399.21024235303
1482,226135.04617985303
1483,179258.69461735303
1484,168453.71610172803
1485,185035.78836735303
1486,191552.68680485303
1487,323931.67117985303
1488,226298.40360172803
1489,201914.93875797803
1490,232722.63211735303
1491,197559.16922672803
1492,97890.37430485303
1493,178687.33621891553
1494,278172.61453922803
1495,283662.57742985303
1496,232812.99735172803
1497,180708.93680485303
1498,182027.11942204053
1499,174282.67508610303
1500,157489.72586735303
1501,178561.51492985303
1502,149066.60086735303
1503,-1.0164443081022148e+16
1504,253085.80399235303
1505,232532.41336735303
1506,194207.60867985303
1507,239263.71805485303
1508,201995.30399235303
1509,157536.00711735303
1510,152108.19852360303
1511,152475.01200016553
1512,163765.23367985303
1513,134141.20926579053
1514,160726.92801579053
1515,192412.88211735303
1516,155506.45633610303
1517,173759.50907047803
1518,121699.63992985303
1519,209214.14090641553
1520,127565.54032047803
1521,128156.33133610303
1522,173704.65360172803
1523,118031.60086735303
1524,117410.10086735303
1525,116723.94266422803
1526,104964.61942204053
1527,106838.53153141553
1528,138868.62625797803
1529,159815.09110172803
1530,193653.78250797803
1531,117727.10867985303
1532,81083.46024235303
1533,147402.83719547803
1534,104296.31278141553
1535,145289.24149235303
1536,98931.61258610303
1537,93414.95438297803
1538,171828.31668766553
1539,207182.92020329053
1540,89176.83524235303
1541,142129.96414860303
1542,147099.16629704053
1543,196026.29617985303
1544,82516.89969547803
1545,123786.56961735303
1546,137911.82547672803
1547,129817.95047672803
1548,140106.61942204053
1549,124193.03934391553
1550,139172.12918766553
1551,95757.03446110303
1552,149402.12430485303
1553,143765.85379704053
1554,109099.54617985303
1555,170373.55789860303
1556,60142.04813297803
1557,120372.56571110303
1558,106973.94168766553
1559,1.016444308137041e+16
1560,135272.67117985303
1561,145774.82742985303
1562,137729.56375797803
1563,122867.04617985303
1564,152473.65360172803
1565,152884.79325016553
1566,251260.08328922803
1567,77091.44559391553
1568,247111.42508610303
1569,142636.58914860303
1570,136049.30496891553
1571,112073.54910954053
1572,150590.95828922803
1573,224706.21024235303
1574,127421.97977360303
1575,241876.43778141553
1576,213549.18680485303
1577,185360.10086735303
1578,145158.23270329053
1579,150681.30789860303
1580,187138.50516422803
1581,163770.97684391553
1582,130000.39285954053
1583,280521.49930485303
1584,218908.96024235303
1585,137475.09110172803
1586,79223.00125797803
1587,103754.66727360303
1588,158180.01981266553
1589,90907.03250797803
1590,130619.80789860303
1591,91003.22684391553
1592,116664.62723454053
1593,127695.75321110303
1594,1.8332010705218358e+17
1595,134594.69559391553
1596,233921.91336735303
1597,199885.53641422803
1598,221872.46024235303
1599,197474.52274235303
1600,185070.02860172803
1601,71119.39383610303
1602,115214.08524235303
1603,64478.49149235303
1604,267460.67117985303
1605,238807.08524235303
1606,163559.29617985303
1607,155542.39481266553
1608,226648.31180485303
1609,183574.18875797803
1610,154996.24149235303
1611,149505.07352360303
1612,176149.82547672803
1613,169362.48367985303
1614,130123.92899235303
1615,90378.72000797803
1616,66331.49344547803
1617,85324.39383610303
1618,133435.30692204053
1619,152831.68973454053
1620,165771.61258610303
1621,130806.81766422803
1622,143292.63797672803
1623,254825.96219547803
1624,206859.33524235303
1625,116381.11844547803
1626,171271.11453922803
1627,186956.01297672803
1628,268315.72586735303
1629,177697.82157047803
1630,313856.46610172803
1631,238892.07547672803
1632,251114.25711735303
1633,171374.99149235303
1634,191015.74930485303
1635,171485.63211735303
1636,151161.49930485303
1637,203201.57450016553
1638,199509.07840641553
1639,188373.48953922803
1640,239522.70047672803
1641,171223.05985172803
1642,248159.29617985303
1643,245520.46024235303
1644,252949.41727360303
1645,192637.88016422803
1646,156790.67899235303
1647,157579.60672672803
1648,122677.82840641553
1649,138996.59110172803
1650,116674.76395329053
1651,128048.77274235303
1652,99345.06180485303
1653,105778.34891422803
1654,149995.15360172803
1655,132040.03055485303
1656,143043.66922672803
1657,154330.12235172803
1658,155517.15360172803
1659,135678.57547672803
1660,156488.75125797803
1661,375208.73367985303
1662,352836.93094547803
1663,343296.84891422803
1664,448876.18680485303
1665,306084.75711735303
1666,304607.13992985303
1667,357909.20633610303
1668,318434.08035954053
1669,299822.40164860303
1670,324565.35867985303
1671,260786.35672672803
1672,362317.73270329053
1673,283350.37430485303
1674,255425.17117985303
1675,195399.65946110303
1676,196940.84110172803
1677,220923.97586735303
1678,350739.64090641553
1679,350036.88211735303
1680,313435.42313297803
1681,259319.24930485303
1682,312289.94461735303
1683,199166.20242985303
1684,173010.66922672803
1685,168358.93485172803
1686,175310.21610172803
1687,164325.60086735303
1688,190867.17899235303
1689,193221.12332829053
1690,194028.23367985303
1691,187665.49930485303
1692,259683.37430485303
1693,167708.02469547803
1694,180577.56961735303
1695,158257.76492985303
1696,273539.55203922803
1697,164093.56961735303
1698,322685.73367985303
1699,282950.46610172803
1700,261050.74149235303
1701,275729.20242985303
1702,251242.81961735303
1703,248641.49930485303
1704,265892.84110172803
1705,247276.68485172803
1706,257892.75711735303
1707,221304.53250797803
1708,208464.12430485303
1709,268278.98953922803
1710,240057.91336735303
1711,278094.29422672803
1712,260118.25125797803
1713,261239.03055485303
1714,229470.40164860303
1715,215309.78836735303
1716,188072.63211735303
1717,185107.02078922803
1718,148294.34500797803
1719,209920.74930485303
1720,226931.75907047803
1721,159692.10086735303
1722,126507.22000797803
1723,152736.69461735303
1724,206142.30594547803
1725,237820.54617985303
1726,180455.09305485303
1727,158009.34305485303
1728,170985.79422672803
1729,175411.11258610303
1730,153275.08133610303
1731,103947.86551579053
1732,136338.71024235303
1733,104726.79617985303
1734,116547.24637516553
1735,109321.47586735303
1736,99973.78836735303
1737,304005.04325016553
1738,255259.16727360303
1739,224981.28836735303
1740,215450.13407047803
1741,196077.79617985303
1742,176283.88992985303
1743,181403.45242985303
1744,325854.98563297803
1745,244715.90360172803
1746,222261.18778141553
1747,231834.57938297803
1748,221071.47586735303
1749,149081.99344547803
1750,121619.09891422803
1751,231994.96024235303
1752,101070.52274235303
1753,154040.60965641553
1754,191354.08524235303
1755,162169.27860172803
1756,130206.97586735303
1757,116937.95242985303
1758,152054.59207829053
1759,167501.38407047803
1760,164018.28739079053
1761,146158.81961735303
1762,179226.21512516553
1763,189217.20828922803
1764,121896.64676579053
1765,178391.54910954053
1766,178209.95633610303
1767,205625.56180485303
1768,145390.05985172803
1769,169661.35867985303
1770,146765.09110172803
1771,129827.59500797803
1772,139528.57742985303
1773,123066.22196110303
1774,142342.73563297803
1775,143347.43485172803
1776,123679.63602360303
1777,100739.39774235303
1778,139903.26395329053
1779,134672.09305485303
1780,172403.04617985303
1781,126979.05594547803
1782,92341.78055485303
1783,151190.20242985303
1784,106348.14090641553
1785,122241.08035954053
1786,141104.87430485303
1787,158560.15555485303
1788,87324.93192204053
1789,100721.55496891553
1790,81318.59305485303
1791,183398.15555485303
1792,152877.26297672803
1793,127286.23270329053
1794,159877.00125797803
1795,135136.32352360303
1796,130175.06961735303
1797,106482.40946110303
1798,126163.88407047803
1799,109616.85672672803
1800,139863.65750797803
1801,134853.75711735303
1802,131778.14774235303
1803,150657.95242985303
1804,128154.55203922803
1805,124129.66336735303
1806,116737.85965641553
1807,129159.56864079053
1808,120085.84305485303
1809,123630.10379704053
1810,133835.49637516553
1811,-1.0164443081213638e+16
1812,103909.30692204053
1813,125510.90457829053
1814,103331.99637516553
1815,63924.52176579053
1816,92300.50125797803
1817,114037.28153141553
1818,160801.80985172803
1819,144559.22684391553
1820,11862.93192204053
1821,103053.27371891553
1822,148957.49832829053
1823,13029.53446110303
1824,136689.64188297803
1825,146119.78153141553
1826,112865.37039860303
1827,99460.32742985303
1828,136966.44071110303
1829,121500.90262516553
1830,143340.43875797803
1831,144205.26004704053
1832,1.016444308133164e+16
1833,141556.66043766553
1834,120657.73367985303
1835,134810.98856266553
1836,140734.92899235303
1837,79478.03348454053
1838,122632.24930485303
1839,107279.91336735303
1840,150893.92020329053
1841,130278.32840641553
1842,74778.58231266553
1843,143047.31278141553
1844,144827.96805485303
1845,147575.25516422803
1846,156884.34891422803
1847,185484.60086735303
1848,73623.99051579053
1849,102392.50321110303
1850,122372.97977360303
1851,150717.37430485303
1852,131711.79032047803
1853,128686.73758610303
1854,173646.39383610303
1855,162916.47977360303
1856,228006.39481266553
1857,134622.45535954053
1858,148131.11160954053
1859,112938.85379704053
1860,162414.58231266553
1861,114905.34598454053
1862,287091.83524235303
1863,273743.83524235303
1864,273789.83524235303
1865,311673.25125797803
1866,305985.30399235303
1867,226608.92703922803
1868,274838.42703922803
1869,199556.77860172803
1870,227314.14578922803
1871,264274.63992985303
1872,169099.24735172803
1873,254478.30985172803
1874,157869.04422672803
