Id,SalePrice
1461,11.723477365749144
1462,12.033821029888653
1463,12.121666485743784
1464,12.216669874565863
1465,12.132549846844935
1466,12.057602713184618
1467,12.09306167282369
1468,12.000778803901934
1469,12.189745867924952
1470,11.75584829069879
1471,12.118411781566405
1472,11.530755846129917
1473,11.47736234434154
1474,11.907734657006525
1475,11.766309628563189
1476,12.712035080718064
1477,12.415955772923493
1478,12.599150644915365
1479,12.610260891096853
1480,13.05992045469787
1481,12.749129468875193
1482,12.299675436990523
1483,12.114315728025698
1484,12.038528422193789
1485,12.14329023875501
1486,12.144656280355715
1487,12.698977062778734
1488,12.29789015867021
1489,12.185024639891648
1490,12.342495786326193
1491,12.164199354427122
1492,11.41394482024219
1493,12.047449281739258
1494,12.498463856356405
1495,12.540262775795721
1496,12.35177446373012
1497,12.10890946753528
1498,12.15574664093759
1499,12.093554357366823
1500,11.995616691487097
1501,12.064876066820883
1502,11.921861844437384
1503,-44545875712.39964
1504,12.438096719162726
1505,12.37646986760404
1506,12.162106382029318
1507,12.417287858503126
1508,12.244866753297114
1509,11.948249372022413
1510,11.920228610115313
1511,11.992955947594904
1512,12.004946822600626
1513,11.849733675198816
1514,11.97511916078832
1515,12.112758780198359
1516,11.939139465170168
1517,12.032932693438791
1518,11.773879954891466
1519,12.224920029120707
1520,11.783036554532313
1521,11.784370729999804
1522,12.005526202099585
1523,11.67499993212726
1524,11.71218332864549
1525,11.688298749106192
1526,11.637702038811707
1527,11.56418354280498
1528,11.806410463826918
1529,11.977640295701288
1530,12.140751743989252
1531,11.633928241508269
1532,11.3570489532521
1533,11.8504174522331
1534,11.494932810144686
1535,11.86062392808702
1536,11.574854234533571
1537,11.12820492901113
1538,11.924337579237484
1539,12.151017749982142
1540,11.26128953911569
1541,11.903279045896792
1542,11.89607463993337
1543,12.157560082452559
1544,11.344299821483158
1545,11.70989218197968
1546,11.846573816912436
1547,11.792437577920222
1548,11.81924047164824
1549,11.727231597827934
1550,11.828911418395304
1551,11.485517630653643
1552,11.824832829015516
1553,11.81347296975758
1554,11.684037598150038
1555,12.040340194778704
1556,11.282500582115912
1557,11.64826265566256
1558,11.614254618363642
1559,44545875736.305534
1560,11.827396398710274
1561,11.777219889985584
1562,11.836968170779013
1563,11.718896495478415
1564,11.917437115984225
1565,11.918406838851237
1566,12.45879879810121
1567,11.290030548649096
1568,12.484000521080755
1569,11.812436642425322
1570,11.828781957106852
1571,11.61100251443889
1572,11.880794341044687
1573,12.247018778996729
1574,11.679577755110525
1575,12.349225377964043
1576,12.285540240185522
1577,12.117497252600455
1578,11.863646144347452
1579,11.917325156109595
1580,12.154358500914835
1581,11.975079113917612
1582,11.756712789016031
1583,12.59875290312078
1584,12.297029713468813
1585,11.857708195524477
1586,11.299964817540907
1587,11.630597977267765
1588,11.909434447365069
1589,11.464616192804836
1590,11.80189489044454
1591,11.448044618891739
1592,11.650901260154509
1593,11.732497612314486
1594,803404046978.4043
1595,11.8152246459594
1596,12.344082514124178
1597,12.247207457499766
1598,12.354926036970877
1599,12.068740034775995
1600,12.022506008224749
1601,11.090349624233507
1602,11.667177928911709
1603,11.045731684493088
1604,12.435992652850413
1605,12.363413887398504
1606,12.012787657158636
1607,12.028551431672835
1608,12.357778953688406
1609,12.09460725479033
1610,11.939924488144182
1611,11.885332713203692
1612,12.036759229676985
1613,12.040204773025774
1614,11.702561701016688
1615,11.37232347421553
1616,11.22024331830647
1617,11.394230762796663
1618,11.862193571703695
1619,11.897225024478697
1620,12.060403270947003
1621,11.786419229882025
1622,11.852116043048166
1623,12.397025706546568
1624,12.243619831578993
1625,11.704539055304789
1626,12.040427284615301
1627,12.16800498433616
1628,12.492612356620096
1629,12.093142258303427
1630,12.70219937928226
1631,12.339166084604525
1632,12.425482737200522
1633,12.053614931481146
1634,12.15913315333631
1635,12.065885471480154
1636,11.957692722158693
1637,12.235878413843178
1638,12.142444787847065
1639,12.145897792952322
1640,12.399222100453638
1641,12.074017549233698
1642,12.42483654834535
1643,12.366686323957705
1644,12.455749878959917
1645,12.162846746223234
1646,11.961064638870024
1647,11.963227713780665
1648,11.765690772162937
1649,11.8758637554219
1650,11.67414492957499
1651,11.736757936256193
1652,11.521880837457442
1653,11.571642333941721
1654,11.920916492419504
1655,11.863923648672365
1656,11.876892978625559
1657,11.92555647559669
1658,11.936255181508326
1659,11.83346965380218
1660,11.979756238239073
1661,12.938050823586249
1662,12.839185266124272
1663,12.778512100057863
1664,13.184682006316446
1665,12.592869499998354
1666,12.636631632523798
1667,12.873365765737557
1668,12.637579122858309
1669,12.555194014983439
1670,12.682305204050802
1671,12.505610848145746
1672,12.889293307738566
1673,12.572953174190783
1674,12.422404656486773
1675,12.194201724903845
1676,12.189574132042193
1677,12.325241910593771
1678,12.776921226011776
1679,12.86559238501098
1680,12.627492813693546
1681,12.361901769714617
1682,12.682202125268244
1683,12.192623565273546
1684,12.061587477402949
1685,12.04213649250772
1686,12.087010899858736
1687,12.034215057568812
1688,12.139157990293764
1689,12.158111365812086
1690,12.176291363613867
1691,12.137368040459418
1692,12.441917347090506
1693,12.025042863862776
1694,12.110003577845358
1695,12.00704927213695
1696,12.565333331303858
1697,12.032516399698519
1698,12.723269524352812
1699,12.503892267422938
1700,12.431011395828985
1701,12.487423019783758
1702,12.432756239848398
1703,12.43726674683597
1704,12.51560343273189
1705,12.361344823913836
1706,12.439001219647192
1707,12.24317645125296
1708,12.237680057363772
1709,12.491067679899
1710,12.37286554493215
1711,12.537117095964216
1712,12.458738288210892
1713,12.522019641773962
1714,12.35945839651134
1715,12.267255740540289
1716,12.145657817201876
1717,12.111464025752806
1718,11.851325704084896
1719,12.205194371121191
1720,12.309297690468096
1721,11.963602701502108
1722,11.72920389317181
1723,11.921034800188803
1724,12.191523334311508
1725,12.390858011620306
1726,12.103148969190382
1727,11.977261672096514
1728,12.027338462250494
1729,12.048232296781801
1730,11.920227060394549
1731,11.604773113804125
1732,11.810778098480963
1733,11.611958923118376
1734,11.735066598581337
1735,11.667519392745756
1736,11.583735378759169
1737,12.717386359648966
1738,12.428295882718825
1739,12.328900406437182
1740,12.339384248780274
1741,12.244259583132528
1742,12.041949259417319
1743,12.074987160342001
1744,12.80483043410089
1745,12.348937841432356
1746,12.250175534116291
1747,12.336016672032141
1748,12.31047038205173
1749,11.908359626608156
1750,11.703199377583527
1751,12.388510721104407
1752,11.654786968903803
1753,11.920462457763218
1754,12.146518411414885
1755,12.003334591465258
1756,11.732612969653868
1757,11.719455780761503
1758,11.870263764934801
1759,12.02872275032308
1760,11.975278305189871
1761,11.874254608826899
1762,12.066950889604353
1763,12.120948406236433
1764,11.74273697503116
1765,11.792455302851462
1766,12.122378321664595
1767,12.206022324340605
1768,11.864176536278986
1769,12.024628551976942
1770,11.897375637965464
1771,11.685584137516283
1772,11.786822589414381
1773,11.722252806948685
1774,11.866932971703076
1775,11.875258440451884
1776,11.736155191736483
1777,11.56517458178308
1778,11.811132693963312
1779,11.79440940387752
1780,12.020741807596945
1781,11.714220175819658
1782,11.491620282011294
1783,11.894117245750689
1784,11.628884325104021
1785,11.624405937569403
1786,11.80877439148929
1787,11.95736590989139
1788,11.123471243607067
1789,11.477348158436083
1790,11.404988238888048
1791,12.163116256075167
1792,11.905654387848639
1793,11.832913870291971
1794,11.916582258718275
1795,11.845873931722902
1796,11.79767172254827
1797,11.577471206264757
1798,11.700488077776694
1799,11.654865766244196
1800,11.80575020827558
1801,11.80176732905414
1802,11.784756833987498
1803,11.886187145786547
1804,11.811755040960573
1805,11.790997119920515
1806,11.67228492565658
1807,11.727686109321379
1808,11.672078894751333
1809,11.685659153687023
1810,11.81257716037538
1811,-44545875713.51179
1812,11.494325144516491
1813,11.784660617189669
1814,11.523916365878843
1815,10.937030030714535
1816,11.446808027403616
1817,11.606365273075365
1818,11.921986053066515
1819,11.854380796032213
1820,10.695698393808865
1821,11.591310395227932
1822,11.909275727646612
1823,10.54273399926927
1824,11.656557487623953
1825,11.866146663503908
1826,11.661021927671694
1827,11.512225484775566
1828,11.773205848710798
1829,11.571667341815495
1830,11.84464357637074
1831,11.831338266210818
1832,44545875736.350006
1833,11.824365074115061
1834,11.726806739645266
1835,11.743518738376164
1836,11.77360040910747
1837,11.395860841797852
1838,11.819400700109266
1839,11.641852030830645
1840,11.825611943679117
1841,11.763034118639492
1842,11.529596479909682
1843,11.853208503054642
1844,11.85706218548324
1845,11.888793522792124
1846,11.952660551594757
1847,12.101328576283716
1848,11.106821103321575
1849,11.471800754146837
1850,11.72889608361032
1851,11.89043194271829
1852,11.81246793858912
1853,11.797045791821741
1854,12.047570536213183
1855,11.976814629810118
1856,12.336091617422365
1857,11.775705864953064
1858,11.849858245181107
1859,11.665230078922772
1860,11.937958767937683
1861,11.662938615607285
1862,12.699725674765372
1863,12.622802304404043
1864,12.623080777304434
1865,12.597308313774132
1866,12.595917696433329
1867,12.315997543113493
1868,12.51801312931087
1869,12.196770707445406
1870,12.308449128942751
1871,12.447389746384882
1872,12.047159495132231
1873,12.481483677702212
1874,11.991185808854365
1875,12.26318025060203
1876,12.230814563410544
1877,12.23058946646955
1878,12.215546785222553
1879,11.818546342032217
1880,11.808718512134813
1881,12.39679119952228
1882,12.386263015048765
1883,12.123970607595705
1884,12.229690650778078
1885,12.300730580764078
1886,12.513252431826853
1887,12.215324858503603
1888,12.420807043390536
1889,12.052714208441042
1890,11.616935963111185
1891,11.66098829575088
1892,11.561703229623102
1893,11.821604157166743
1894,11.729493810163998
1895,11.807377705650591
1896,11.744375327902102
