Id,SalePrice
1461,125000.0
1462,143500.0
1463,175000.0
1464,189000.0
1465,176485.0
1466,185000.0
1467,176000.0
1468,169000.0
1469,179000.0
1470,103000.0
1471,196000.0
1472,89500.0
1473,126000.0
1474,189000.0
1475,94500.0
1476,340037.5
1477,235128.0
1478,314813.0
1479,249700.0
1480,340037.5
1481,309000.0
1482,202665.0
1483,176500.0
1484,155000.0
1485,188500.0
1486,227875.0
1487,283463.0
1488,232000.0
1489,208300.0
1490,203000.0
1491,183500.0
1492,121000.0
1493,184000.0
1494,271900.0
1495,335000.0
1496,214000.0
1497,165400.0
1498,151000.0
1499,151000.0
1500,174000.0
1501,168500.0
1502,155000.0
1503,262000.0
1504,237000.0
1505,235000.0
1506,190000.0
1507,193500.0
1508,197000.0
1509,155000.0
1510,156000.0
1511,142000.0
1512,154300.0
1513,178000.0
1514,127000.0
1515,285000.0
1516,186500.0
1517,179000.0
1518,112000.0
1519,235000.0
1520,132500.0
1521,155000.0
1522,167000.0
1523,113000.0
1524,144000.0
1525,62383.0
1526,130000.0
1527,84900.0
1528,127000.0
1529,129000.0
1530,235000.0
1531,143000.0
1532,91500.0
1533,129900.0
1534,127000.0
1535,184000.0
1536,108480.0
1537,35311.0
1538,189950.0
1539,274725.0
1540,117500.0
1541,178000.0
1542,139000.0
1543,219500.0
1544,68500.0
1545,100000.0
1546,131000.0
1547,140000.0
1548,131000.0
1549,135000.0
1550,117000.0
1551,118400.0
1552,122500.0
1553,189950.0
1554,135000.0
1555,207500.0
1556,90000.0
1557,110000.0
1558,80000.0
1559,140000.0
1560,117000.0
1561,221000.0
1562,138500.0
1563,122000.0
1564,153337.0
1565,152000.0
1566,180000.0
1567,55000.0
1568,231500.0
1569,150000.0
1570,124000.0
1571,100000.0
1572,135000.0
1573,227000.0
1574,60000.0
1575,180000.0
1576,248000.0
1577,180000.0
1578,190000.0
1579,151000.0
1580,162900.0
1581,170000.0
1582,129000.0
1583,340037.5
1584,250000.0
1585,136500.0
1586,72500.0
1587,106500.0
1588,132250.0
1589,129000.0
1590,154000.0
1591,85000.0
1592,107500.0
1593,120000.0
1594,340037.5
1595,113000.0
1596,294000.0
1597,160000.0
1598,224900.0
1599,178400.0
1600,178400.0
1601,115000.0
1602,146000.0
1603,82000.0
1604,275000.0
1605,309000.0
1606,143000.0
1607,171000.0
1608,250580.0
1609,178900.0
1610,141500.0
1611,175500.0
1612,126000.0
1613,179000.0
1614,83500.0
1615,75500.0
1616,75000.0
1617,83500.0
1618,130000.0
1619,142500.0
1620,142953.0
1621,155000.0
1622,152000.0
1623,335000.0
1624,240000.0
1625,180000.0
1626,167000.0
1627,187500.0
1628,225000.0
1629,192000.0
1630,275000.0
1631,180500.0
1632,275000.0
1633,179540.0
1634,235000.0
1635,165600.0
1636,176000.0
1637,188000.0
1638,201800.0
1639,207500.0
1640,200500.0
1641,167000.0
1642,172500.0
1643,226000.0
1644,237000.0
1645,188000.0
1646,167900.0
1647,157000.0
1648,128000.0
1649,141000.0
1650,141000.0
1651,141000.0
1652,83000.0
1653,94500.0
1654,148500.0
1655,129000.0
1656,140000.0
1657,148500.0
1658,133000.0
1659,133000.0
1660,142500.0
1661,340037.5
1662,305000.0
1663,318000.0
1664,340037.5
1665,280000.0
1666,315000.0
1667,340000.0
1668,297000.0
1669,274000.0
1670,326000.0
1671,328900.0
1672,340037.5
1673,281000.0
1674,227000.0
1675,203000.0
1676,196000.0
1677,230000.0
1678,340037.5
1679,340037.5
1680,318061.0
1681,207500.0
1682,305000.0
1683,171750.0
1684,179540.0
1685,174000.0
1686,159895.0
1687,160000.0
1688,192500.0
1689,179900.0
1690,184000.0
1691,184100.0
1692,216500.0
1693,172785.0
1694,192000.0
1695,175000.0
1696,340000.0
1697,175000.0
1698,305000.0
1699,281000.0
1700,236000.0
1701,268000.0
1702,255500.0
1703,318000.0
1704,280000.0
1705,185850.0
1706,335000.0
1707,244600.0
1708,250580.0
1709,235128.0
1710,213000.0
1711,222000.0
1712,213000.0
1713,285000.0
1714,235000.0
1715,208500.0
1716,179900.0
1717,155000.0
1718,84500.0
1719,183500.0
1720,279500.0
1721,155000.0
1722,147000.0
1723,155000.0
1724,207500.0
1725,205000.0
1726,190000.0
1727,194700.0
1728,185900.0
1729,158900.0
1730,139600.0
1731,105900.0
1732,129000.0
1733,115000.0
1734,133000.0
1735,116000.0
1736,129000.0
1737,340037.5
1738,237000.0
1739,250000.0
1740,318061.0
1741,206000.0
1742,174000.0
1743,183900.0
1744,340037.5
1745,234000.0
1746,269500.0
1747,181900.0
1748,250000.0
1749,165000.0
1750,157900.0
1751,200000.0
1752,125500.0
1753,126000.0
1754,190000.0
1755,146800.0
1756,141000.0
1757,119000.0
1758,146800.0
1759,160000.0
1760,162000.0
1761,175500.0
1762,180000.0
1763,230000.0
1764,105900.0
1765,240000.0
1766,157500.0
1767,231500.0
1768,145500.0
1769,161500.0
1770,116000.0
1771,154000.0
1772,143500.0
1773,171000.0
1774,143000.0
1775,128900.0
1776,180000.0
1777,113000.0
1778,170000.0
1779,135500.0
1780,154000.0
1781,154000.0
1782,105900.0
1783,106000.0
1784,142500.0
1785,125000.0
1786,214500.0
1787,180000.0
1788,60000.0
1789,73000.0
1790,108000.0
1791,200000.0
1792,143500.0
1793,110000.0
1794,120500.0
1795,127000.0
1796,106500.0
1797,129000.0
1798,133000.0
1799,119000.0
1800,117500.0
1801,113000.0
1802,190000.0
1803,171000.0
1804,147000.0
1805,140000.0
1806,115000.0
1807,95000.0
